,FIPS,Density,Non-White,Poverty,Income,Unemployment,Uninsured,Employed,Labor,Transit,Mean Commute,Senior Citizen,Gini,Comorbidities,confirmed rate,death rate
44,9011,2.6006687,0.2434421631325031,0.094,39426.0,0.059000000000000004,0.04,0.601,0.39899999999999997,0.14237886490784035,23.7,0.177,0.4425,0.389,3.6846653827047184,1.9020391545107003
45,9013,2.565017,0.15388281710279816,0.073,41371.0,0.049,0.026000000000000002,0.62,0.344,0.13103502168505232,26.3,0.153,0.4383,0.335,3.5235243324525998,1.60363336108073
46,9015,2.357319,0.17296638814062415,0.114,32732.0,0.055,0.040999999999999995,0.619,0.44299999999999995,0.11942466184885125,26.5,0.161,0.4217,0.42,3.7328714254542272,1.882832240343206
47,24001,2.2221653,0.13031002869340047,0.165,23607.0,0.07400000000000001,0.048,0.46799999999999997,0.47300000000000003,0.1445597156908497,21.8,0.198,0.439,0.469,3.901887513397041,2.3187710778216126
48,24003,3.1450045,0.3177541464268522,0.057999999999999996,46629.0,0.042,0.044000000000000004,0.64,0.31,0.14646504867899734,31.4,0.14400000000000002,0.4133,0.406,3.6115421831864163,1.5547754875564508
49,24005,3.1407373,0.42726003540985824,0.09,40105.0,0.048,0.052000000000000005,0.632,0.32899999999999996,0.16537665647667021,29.8,0.168,0.452,0.42100000000000004,3.6170657052014996,1.8252402568548627
50,24009,2.6374903,0.21843275671777163,0.046,45783.0,0.042,0.039,0.644,0.37,0.12141515875725506,42.5,0.145,0.3768,0.423,3.421295386178678,1.35441156157064
51,24011,2.0194328,0.2445459771853914,0.139,29624.0,0.049,0.055999999999999994,0.615,0.473,0.13929684023141964,32.7,0.16,0.4462,0.534,3.577005646433699,1.4904465019718491
52,24013,2.5755453,0.10951764769020689,0.052000000000000005,42083.0,0.033,0.028999999999999998,0.645,0.332,0.0908017092631408,36.2,0.16399999999999998,0.4003,0.366,3.4710872575033758,1.5909994192854084
53,24015,2.4727743,0.14881230985256255,0.098,34810.0,0.052000000000000005,0.040999999999999995,0.623,0.426,0.13202715578847068,29.9,0.152,0.4137,0.439,3.5597195489167586,1.7661324445032456
54,24017,2.552199,0.5983955139624156,0.063,41717.0,0.035,0.038,0.642,0.36199999999999993,0.14110459613280724,45.0,0.122,0.3848,0.484,3.5252451143635093,1.4367800831181212
55,24019,1.771177,0.3712738813865206,0.158,30293.0,0.08,0.054000000000000006,0.569,0.447,0.18152271627135053,27.6,0.21,0.471,0.516,3.6834254374152575,1.7818058448180771
56,24021,2.5943258,0.26515579384461185,0.068,43582.0,0.042,0.045,0.672,0.324,0.1368395624636708,35.4,0.141,0.4045,0.40700000000000003,3.6403049437207127,1.6011247516829192
57,24023,1.6503111,0.03564220968017784,0.10400000000000001,30617.0,0.038,0.07,0.5670000000000001,0.4749999999999999,0.1527777777777778,24.8,0.22,0.4475,0.442,3.7578378807638355,2.2954722768241265
58,24025,2.7666852,0.23919007858156704,0.07200000000000001,41147.0,0.042,0.034,0.642,0.33299999999999996,0.11238449029294573,32.0,0.158,0.4128,0.44299999999999995,3.5324559385852257,1.6702749948449944
59,24027,3.113221,0.4798199808690471,0.05,54628.0,0.038,0.039,0.6809999999999999,0.21099999999999997,0.1311747441522626,31.2,0.134,0.4092,0.32799999999999996,3.4990305286478205,1.4706274467299876
60,24029,1.8457599,0.22261466011466013,0.115,36813.0,0.042,0.052000000000000005,0.557,0.40399999999999997,0.2142387011847301,27.2,0.262,0.4773,0.44,3.5544364635422228,1.5686897646700202
61,24031,3.3285713,0.5618094352821672,0.068,54510.0,0.045,0.071,0.6779999999999999,0.27,0.2828489369772945,34.7,0.15,0.4648,0.325,3.5503224555775867,1.6455183787188021
62,24033,3.2750862,0.8729615812121012,0.085,37191.0,0.06,0.10099999999999999,0.6659999999999999,0.4040000000000001,0.2979554730671683,37.3,0.129,0.3994,0.46,3.6630386035931153,1.6974675249780637
63,24035,2.1320856,0.13473162475822054,0.057,44754.0,0.026000000000000002,0.048,0.637,0.33,0.1348798278129858,37.3,0.184,0.4181,0.389,3.5531272612563756,1.3190800738896251
64,24037,2.5003061,0.25908807551874613,0.081,40354.0,0.033,0.051,0.627,0.363,0.1391022328349698,31.5,0.125,0.4029,0.47700000000000004,3.4593987448935577,1.5897499912614088
65,24039,1.9037025,0.4846282405068211,0.217,18772.0,0.08199999999999999,0.057999999999999996,0.409,0.51,0.18726114649681525,24.4,0.162,0.4665,0.485,3.880911771796791,1.9189734958736462
66,24041,2.1412833,0.22172895310355956,0.087,49136.0,0.034,0.043,0.569,0.34299999999999997,0.151485769691439,28.1,0.285,0.5161,0.41600000000000004,3.5270653011377164,1.4455334862376108
67,24043,2.5184731,0.21074685728370712,0.122,30464.0,0.055,0.057,0.5660000000000001,0.44599999999999995,0.14204831777086113,30.1,0.168,0.4445,0.48700000000000004,3.8017264828959187,2.0041818619906513
68,24045,2.4420378,0.3702396161460517,0.154,28080.0,0.076,0.066,0.5920000000000001,0.446,0.1369820463440392,21.9,0.155,0.4383,0.462,3.6252862562227484,1.7557201040957975
69,24047,2.0476837,0.1984159180913745,0.09,38080.0,0.049,0.049,0.55,0.4040000000000001,0.1374216086535629,24.8,0.273,0.4719,0.45899999999999996,3.658004962233013,1.9493631223973968
70,24510,3.8652143,0.7250883369018377,0.212,31271.0,0.083,0.066,0.5670000000000001,0.368,0.35351576658209494,31.4,0.136,0.5145,0.444,3.6476956519285246,1.824210378961124
71,10001,2.4892225,0.38407121715459625,0.135,28845.0,0.054000000000000006,0.071,0.569,0.455,0.13513981473465497,26.4,0.166,0.4279,0.501,3.7072743556180376,1.859469044876825
72,10003,3.1174865,0.42559672039772367,0.114,37532.0,0.059000000000000004,0.049,0.614,0.34299999999999997,0.15842440298782057,26.2,0.152,0.4584,0.405,3.777054031197546,1.737915760250931
73,10005,2.3982956,0.25039218482601255,0.113,35491.0,0.043,0.067,0.532,0.42200000000000004,0.09743962490146496,26.4,0.27,0.4505,0.45,3.7440207765576257,1.8717693989163493
74,36001,2.7666602,0.2782895937035782,0.11900000000000001,37635.0,0.045,0.031,0.625,0.311,0.2076766730195716,20.9,0.165,0.46,0.36,3.636968440689435,1.6291075097716239
75,36003,1.6510489,0.055967272104180954,0.16899999999999998,24857.0,0.049,0.066,0.521,0.48900000000000005,0.20946533640317222,22.0,0.184,0.44,0.45799999999999996,3.6822398419399076,2.208312208733892
76,36005,4.5279713,0.908617570735324,0.28,21778.0,0.1,0.086,0.539,0.5289999999999999,0.7349481764780603,45.4,0.125,0.5118,0.43700000000000006,3.5600185395941613,1.4899149780259604
77,36007,2.4311745,0.16619562291653722,0.174,28699.0,0.062,0.042,0.54,0.397,0.16631446481147305,19.3,0.187,0.4652,0.433,3.710022713421878,1.9986685029611704
78,36009,1.7647816,0.09418965003047164,0.165,25822.0,0.055,0.069,0.544,0.4690000000000001,0.14061597397464354,22.1,0.187,0.4326,0.491,3.6116641371423874,1.856991055381597
79,36011,2.0442486,0.09908944139489828,0.121,30509.0,0.045,0.051,0.5710000000000001,0.449,0.13125545022363494,23.5,0.184,0.4351,0.45399999999999996,3.7254767366980306,1.9404611200419108
80,36013,2.0780616,0.12562258747354005,0.182,26165.0,0.061,0.054000000000000006,0.531,0.48900000000000005,0.15278869531835548,17.9,0.196,0.4519,0.465,3.598637032438308,1.5523292997880977
81,36015,2.3114872,0.1377230696743036,0.139,28778.0,0.055999999999999994,0.043,0.5429999999999999,0.43700000000000006,0.15606023473027808,19.9,0.184,0.4423,0.461,3.8005042074492486,2.103169943211792
82,36017,1.7228669,0.05259972030307458,0.135,27708.0,0.06,0.043,0.5529999999999999,0.4690000000000001,0.16291390728476818,24.6,0.20199999999999999,0.4329,0.47200000000000003,3.496100368869848,1.83750357257982
83,36019,1.8896191,0.10070362235210906,0.15,27761.0,0.044000000000000004,0.039,0.529,0.466,0.1627047771795166,19.3,0.16399999999999998,0.4278,0.44799999999999995,3.36538397213142,1.0857260055884794
84,36021,1.9716887,0.13652250252604725,0.11599999999999999,38268.0,0.049,0.046,0.581,0.40299999999999997,0.17471566356690982,26.3,0.231,0.4663,0.413,3.483589014390686,1.6969804123955237
85,36023,1.9795307,0.07381176224798913,0.16399999999999998,28229.0,0.053,0.032,0.583,0.434,0.17725514604543635,21.2,0.16,0.4434,0.409,3.720936322821557,2.0425255856642517
86,36025,1.4856906,0.07914212690298927,0.166,27701.0,0.047,0.051,0.518,0.48900000000000005,0.18100450081833064,24.9,0.24,0.4412,0.47600000000000003,3.296450617289098,1.450084376902512
87,36027,2.5679479,0.2853169658966346,0.09,40093.0,0.05,0.047,0.5920000000000001,0.379,0.17996234685849166,33.0,0.171,0.4497,0.38299999999999995,3.5934967582082904,1.680371745630713
88,36029,2.9450045,0.24505006227191894,0.142,33598.0,0.043,0.032,0.599,0.365,0.1508360038382851,21.5,0.17600000000000002,0.4661,0.41200000000000003,3.6636293934652366,1.8832781353962933
89,36031,1.3129988,0.08040791265116531,0.099,31667.0,0.05,0.036000000000000004,0.539,0.483,0.158106271056209,23.0,0.228,0.4362,0.43799999999999994,3.376827137999018,1.6471683811595157
90,36033,1.487183,0.18376686411633025,0.17800000000000002,25406.0,0.07,0.051,0.465,0.47800000000000004,0.15812079113420652,20.1,0.166,0.4529,0.509,3.3023564201543616,1.2785726106376147
91,36035,2.0323946,0.07305297692279011,0.149,27443.0,0.051,0.048,0.56,0.47800000000000004,0.13943427620632276,24.7,0.19,0.4234,0.488,3.494411157624568,1.6442896354669831
92,36037,2.06521,0.09477926930528646,0.109,30511.0,0.040999999999999995,0.035,0.622,0.47,0.1423035671037609,22.3,0.183,0.4117,0.45399999999999996,3.7542240165439567,2.179378454710321
93,36039,1.8628188,0.14716177462887992,0.14,28433.0,0.039,0.042,0.505,0.429,0.1453572678633932,28.9,0.21600000000000003,0.4526,0.43200000000000005,3.545876541550721,1.8508485351205672
94,36041,0.41016307,0.04053156146179404,0.099,24851.0,0.036000000000000004,0.061,0.45,0.5609999999999999,0.14261460101867574,22.9,0.303,0.3979,0.45899999999999996,3.4918314685231158,1.3737379873866384
95,36043,1.6379017,0.05488502505760828,0.136,27850.0,0.059000000000000004,0.05,0.5660000000000001,0.46,0.14745738535054564,23.4,0.201,0.4152,0.47100000000000003,3.721151841119253,1.8419489827671547
96,36045,1.9373771,0.18362843622055613,0.14,26194.0,0.062,0.053,0.491,0.457,0.1667885599907618,18.0,0.132,0.4207,0.45299999999999996,3.413055081488804,1.2835114864258041
97,36047,4.5670424,0.6359558049617486,0.2,34173.0,0.062,0.073,0.597,0.374,0.7705985717088156,43.0,0.136,0.5264,0.34299999999999997,3.529116812392299,1.5106447262762648
98,36049,1.3145015,0.04147222640373327,0.135,26708.0,0.048,0.055,0.565,0.512,0.16079632465543647,23.9,0.179,0.4002,0.444,3.712454210113207,1.9276932149360932
99,36051,1.9981941,0.09241873850073123,0.132,28701.0,0.035,0.032,0.545,0.441,0.16266089929186867,25.7,0.172,0.4238,0.425,3.5833831040573636,1.658061004296946
100,36053,2.0347567,0.06909627132926055,0.098,30469.0,0.04,0.044000000000000004,0.5770000000000001,0.434,0.13205793277159739,24.0,0.17600000000000002,0.4307,0.40399999999999997,3.565694845440067,1.9178104098688113
101,36055,3.052791,0.29428351187409274,0.14400000000000002,33840.0,0.055,0.033,0.608,0.341,0.14715951224679824,20.4,0.16899999999999998,0.4639,0.414,3.715196176468906,1.7994358892427111
102,36057,2.0867198,0.18729463307776562,0.198,26521.0,0.066,0.063,0.5489999999999999,0.48,0.156023358764246,24.8,0.183,0.4472,0.45899999999999996,3.593067456091573,2.137103216324475
103,36059,3.6782703,0.40016395025760976,0.055999999999999994,51422.0,0.039,0.044000000000000004,0.626,0.302,0.27543798893595106,36.6,0.175,0.4578,0.341,3.6969770408450273,1.3996498962655644
104,36061,4.8565726,0.5308637965971668,0.158,76592.0,0.052000000000000005,0.052000000000000005,0.638,0.20600000000000002,0.8681625489888873,32.2,0.162,0.5956,0.29100000000000004,3.4353474107246487,1.2799209681624457
105,36063,2.6027658,0.14564557442367898,0.135,30971.0,0.05,0.033,0.58,0.415,0.11496520190984871,22.8,0.18600000000000003,0.4425,0.441,3.6870219355771687,1.8287750811241266
106,36065,2.27559,0.17988858883540104,0.155,29687.0,0.046,0.04,0.5479999999999999,0.414,0.1353855677926331,19.8,0.184,0.4537,0.48700000000000004,3.7946734593903955,2.0011677917446553
107,36067,2.7720604,0.23153917281667502,0.141,34002.0,0.053,0.037000000000000005,0.591,0.3390000000000001,0.15698617246278168,20.0,0.166,0.4654,0.401,3.7049490979942297,1.8560537449371173
108,36069,2.231592,0.10160623133749125,0.087,36835.0,0.035,0.033,0.61,0.35300000000000004,0.12242706945061455,23.3,0.19399999999999998,0.4511,0.38799999999999996,3.584502311745578,1.6136437092104778
109,36071,2.6756685,0.357567386242551,0.11599999999999999,34959.0,0.043,0.048,0.602,0.401,0.19681275351168492,33.6,0.13699999999999998,0.4409,0.363,3.644745360268624,1.6237180517697056
110,36073,2.013396,0.1363191863876394,0.13699999999999998,26298.0,0.054000000000000006,0.051,0.526,0.49699999999999994,0.17746543252199753,25.7,0.174,0.4208,0.491,3.588206020542398,1.5213538018169543
111,36075,2.0901706,0.05961686341780814,0.17,28587.0,0.069,0.046,0.561,0.48,0.1470848805866053,25.2,0.158,0.4324,0.49200000000000005,3.5786560022344585,1.710743065537372
112,36077,1.7737122,0.08870806376308948,0.149,28849.0,0.057999999999999996,0.048,0.544,0.418,0.20192977950618185,22.9,0.20600000000000002,0.4465,0.387,3.392436155314141,1.4455095555723483
113,36079,2.630298,0.212851893467764,0.05,47448.0,0.046,0.037000000000000005,0.627,0.349,0.1731367862952624,39.6,0.16699999999999998,0.4229,0.364,3.6905838230647365,0.9095351397394343
114,36081,4.3163843,0.7495383380519615,0.122,31930.0,0.055999999999999994,0.095,0.606,0.43999999999999995,0.6489021526720744,44.4,0.153,0.4518,0.363,3.5699262120674247,1.4767236059376232
115,36083,2.3860643,0.16789898545717252,0.11699999999999999,35903.0,0.047,0.037000000000000005,0.618,0.35600000000000004,0.15961181603891872,24.8,0.165,0.4294,0.40700000000000003,3.5645753412107704,1.660244448021174
116,36085,3.9179163,0.38986045277567793,0.11699999999999999,36907.0,0.046,0.043,0.56,0.36900000000000005,0.4104398804760123,45.2,0.159,0.4551,0.395,3.781681644781632,1.7917332508362325
117,36087,3.2737765,0.36867721671156706,0.139,39286.0,0.055,0.055999999999999994,0.607,0.326,0.23743928380878465,31.5,0.155,0.4648,0.37,3.72564301117874,1.5487342481668285
118,36089,1.6043229,0.0802842635865324,0.179,25378.0,0.07400000000000001,0.06,0.49,0.442,0.1811854827409034,20.8,0.16899999999999998,0.4421,0.485,3.4571705471518164,1.700638831679316
119,36091,2.4529862,0.09645429799301541,0.057999999999999996,43065.0,0.035,0.033,0.637,0.314,0.10541365327536478,25.2,0.17600000000000002,0.4188,0.395,3.54337077609204,1.425981697827391
120,36093,2.8803031,0.2740492964567768,0.114,32417.0,0.066,0.042,0.5820000000000001,0.365,0.15144859033531666,23.1,0.168,0.4348,0.44299999999999995,3.6717704833587357,1.714913006148716
121,36095,1.6976838,0.06831721222215104,0.121,30397.0,0.054000000000000006,0.038,0.546,0.43200000000000005,0.16840740473960958,30.8,0.21,0.424,0.445,3.405899915433352,1.233746019091427
122,36097,1.7342625,0.05044642857142856,0.154,27678.0,0.055999999999999994,0.055,0.552,0.449,0.17503075030750304,26.3,0.20800000000000002,0.4178,0.433,3.5749509413217155,1.7570746747214605
123,36099,2.0215278,0.10988659494038966,0.122,28245.0,0.036000000000000004,0.083,0.539,0.44299999999999995,0.1560165421558164,21.7,0.18600000000000003,0.4376,0.449,3.497026311431619,2.124799805523266
124,36101,1.8362646,0.06432142042272515,0.13699999999999998,29886.0,0.063,0.055,0.5489999999999999,0.466,0.15828022448397228,21.9,0.18899999999999997,0.4533,0.48100000000000004,3.640261683548377,1.9745667013189048
125,36103,3.2093604,0.32432377789399336,0.069,44465.0,0.042,0.047,0.623,0.36200000000000004,0.16598349293588,32.7,0.165,0.4436,0.382,3.735694432079777,1.5841406387133257
126,36105,1.8916187,0.28485276106288937,0.152,30446.0,0.075,0.055999999999999994,0.539,0.48200000000000004,0.13548327022161522,30.6,0.185,0.4654,0.495,3.4739999626842804,0.0
127,36107,1.9682329,0.050014377849895264,0.102,31822.0,0.061,0.042,0.574,0.425,0.12055565481507946,23.4,0.19699999999999998,0.4177,0.423,3.6095102655463664,1.800969817998293
128,36109,2.3330004,0.22876600222131294,0.18899999999999997,33075.0,0.038,0.034,0.57,0.28600000000000003,0.3250442964501742,19.4,0.139,0.496,0.28600000000000003,3.358180436768255,1.3527733783543987
129,36111,2.1985195,0.20949822293118403,0.138,34834.0,0.051,0.054000000000000006,0.578,0.397,0.15287666748506423,29.0,0.192,0.4592,0.385,3.4870813815971413,1.7363895240549971
130,36113,1.8676718,0.062309415645030786,0.095,35271.0,0.04,0.039,0.591,0.397,0.13759974465368652,22.9,0.21600000000000003,0.4358,0.379,3.4102709008761853,0.7552347640114511
131,36115,1.8670913,0.07684692287717476,0.113,28530.0,0.048,0.055,0.5670000000000001,0.47600000000000003,0.13677768789786515,26.5,0.18899999999999997,0.4065,0.473,3.2669177530894564,1.094721255287778
132,36117,2.172932,0.10071918602724295,0.11599999999999999,31043.0,0.051,0.042,0.609,0.43799999999999994,0.12790989879606152,24.7,0.184,0.4289,0.47,3.565574315900062,1.7264814401218116
133,36119,3.351591,0.4652127692514114,0.08800000000000001,57049.0,0.054000000000000006,0.057999999999999996,0.618,0.319,0.370777465684456,35.1,0.16699999999999998,0.5405,0.365,3.6827105816009618,1.5555198712918448
134,36121,1.8276536,0.10088078402183354,0.105,27947.0,0.055999999999999994,0.042,0.557,0.49999999999999994,0.1367397945015274,25.4,0.174,0.3961,0.473,3.674646371874249,1.9605581616461185
135,36123,1.8673182,0.052896725440806036,0.11900000000000001,28270.0,0.040999999999999995,0.17600000000000002,0.5660000000000001,0.49599999999999994,0.1741912548880199,22.3,0.201,0.448,0.423,3.4537600216954716,1.6142609737409717
