,Density,Non-White,Poverty,Income,Unemployment,Uninsured,Employed,Labor,Transit,Mean Commute,Senior Citizen,Gini,Comorbidities,confirmed rate
12,1.2804486,0.4728116710875332,0.23199999999999998,22225.0,0.122,0.09699999999999999,0.397,0.578,0.10583322458567146,26.6,0.19399999999999998,0.5158,0.574,3.158463879578353
13,1.340715,0.19644597735622704,0.179,23519.0,0.054000000000000006,0.10300000000000001,0.51,0.591,0.08191313908741071,29.1,0.20199999999999999,0.4615,0.527,2.8331567488367173
14,1.4252086,0.07307589165996242,0.17300000000000001,23142.0,0.059000000000000004,0.12300000000000001,0.478,0.49700000000000005,0.12067059690493731,34.0,0.19399999999999998,0.457,0.515,2.612912425966569
15,1.8869895,0.2985366420192792,0.151,27806.0,0.057,0.098,0.5379999999999999,0.479,0.10418438129335417,22.7,0.165,0.4327,0.519,2.9646680842132014
16,1.9693937,0.21801683372587688,0.155,25536.0,0.044000000000000004,0.07200000000000001,0.513,0.495,0.07988099995559694,23.4,0.19399999999999998,0.4467,0.544,3.0723538661489154
17,1.1520782,0.49951589478780056,0.17600000000000002,19769.0,0.092,0.127,0.419,0.601,0.09752026704816408,27.9,0.222,0.4296,0.593,3.348347742601219
18,1.214358,0.35204982801896445,0.135,23694.0,0.028999999999999998,0.08,0.46,0.5429999999999999,0.13104294478527612,28.8,0.226,0.4515,0.5720000000000001,2.811640305812273
19,1.5557039,0.1670967741935484,0.18600000000000003,23687.0,0.084,0.111,0.495,0.5,0.09681824388911653,25.0,0.20800000000000002,0.4598,0.517,3.127903523817017
20,1.3544761,0.2901618029471251,0.152,24563.0,0.034,0.087,0.51,0.528,0.15085977663534833,29.9,0.188,0.4921,0.527,3.0403758523148645
21,2.056944,0.08115578192702744,0.149,23468.0,0.051,0.111,0.516,0.519,0.11340633323468485,26.5,0.182,0.4416,0.486,2.937162615059495
22,1.9426769,0.3143454349899547,0.17600000000000002,24645.0,0.08,0.11599999999999999,0.45899999999999996,0.488,0.11392342364654018,21.6,0.16399999999999998,0.4479,0.537,2.960036556612327
23,1.5798298,0.7268384888502899,0.29100000000000004,19612.0,0.11,0.111,0.467,0.544,0.07334806472307365,23.8,0.174,0.4691,0.588,3.4565971858610336
24,1.9639088,0.19563876034216798,0.21100000000000002,21907.0,0.04,0.13699999999999998,0.528,0.5770000000000001,0.12817713486404425,24.0,0.16699999999999998,0.4723,0.523,3.2181277987642436
25,2.118302,0.2684117125110914,0.115,29052.0,0.046,0.07400000000000001,0.524,0.403,0.10698356807511733,26.8,0.149,0.4413,0.52,3.1460845210054686
26,1.5883384,0.39765766251990176,0.222,19028.0,0.11,0.142,0.429,0.539,0.09107439323266664,22.2,0.177,0.4818,0.5379999999999999,3.199829722905003
27,2.2813144,0.22138630435628914,0.174,24883.0,0.055,0.106,0.512,0.49699999999999994,0.10030804774740087,24.0,0.187,0.4594,0.542,3.056594617273546
28,1.4145,0.15502607008609193,0.19399999999999998,22483.0,0.063,0.076,0.47200000000000003,0.547,0.11904382470119523,29.8,0.20800000000000002,0.461,0.499,2.8376088053987782
29,1.6943703,0.2315197355876184,0.19399999999999998,21641.0,0.048,0.11699999999999999,0.528,0.564,0.1609159347553325,28.8,0.16899999999999998,0.4276,0.517,3.495404076132326
30,1.6602013,0.16148692130067754,0.22,21711.0,0.054000000000000006,0.126,0.48200000000000004,0.528,0.12542372881355934,27.8,0.2,0.44,0.561,2.649683322300563
31,1.0981547,0.8276069197501201,0.381,14884.0,0.115,0.128,0.366,0.605,0.24275514489710204,35.2,0.213,0.5115,0.624,3.427547632188506
32,1.3569903,0.6046998446890404,0.242,21191.0,0.109,0.095,0.45399999999999996,0.49200000000000005,0.08146873207114169,31.6,0.188,0.4994,0.579,3.425360457996596
33,1.4861114,0.30829393567968244,0.138,25276.0,0.059000000000000004,0.098,0.493,0.489,0.09778299809132285,28.0,0.221,0.4407,0.523,3.0028231211730105
34,2.261502,0.33544726939313485,0.182,27097.0,0.064,0.105,0.5329999999999999,0.44299999999999995,0.08943107969444763,21.2,0.172,0.4832,0.52,2.830126562423737
35,1.6802548,0.1075175499498573,0.18600000000000003,22596.0,0.051,0.095,0.48200000000000004,0.5329999999999999,0.11000150549505694,26.4,0.195,0.4516,0.522,2.9848108511035716
36,2.7727275,0.5011096289109871,0.16,32098.0,0.065,0.092,0.581,0.37199999999999994,0.13348855645824798,24.3,0.154,0.5009,0.45899999999999996,3.0721850424227766
37,1.3583914,0.14007922218221103,0.20600000000000002,22636.0,0.08800000000000001,0.106,0.47200000000000003,0.512,0.09458678481988059,27.8,0.215,0.472,0.544,2.851801013337504
38,2.1424305,0.15279398418254897,0.146,28033.0,0.047,0.09,0.529,0.46,0.09544687177161282,24.3,0.19699999999999998,0.4601,0.467,2.869062505523008
39,1.6782329,0.23513219190513646,0.18,23450.0,0.053,0.091,0.466,0.551,0.10136071050272955,29.5,0.18100000000000002,0.4409,0.46299999999999997,2.7238576438102347
40,2.4327037,0.3255808181096108,0.196,27860.0,0.052000000000000005,0.078,0.574,0.392,0.12960080137533336,23.1,0.11599999999999999,0.5026,0.42700000000000005,3.063309286462621
41,2.2471087,0.2345582568855764,0.136,28411.0,0.062,0.096,0.534,0.44400000000000006,0.08968040621266427,27.0,0.151,0.4454,0.491,2.8945934935973194
42,1.1330751,0.7534477626748686,0.268,20209.0,0.099,0.08800000000000001,0.426,0.5609999999999999,0.11111111111111116,31.5,0.184,0.5064,0.617,3.7119877627944255
43,1.4724159,0.8414581997006628,0.244,20419.0,0.113,0.075,0.446,0.473,0.13655371304974762,24.0,0.193,0.5095,0.579,3.1325761633209437
44,2.6676497,0.3532113637116453,0.125,36620.0,0.05,0.083,0.606,0.324,0.08110094461093198,21.5,0.147,0.462,0.446,2.8854806931422057
45,1.285764,0.5511619481393303,0.21899999999999997,25635.0,0.08,0.08800000000000001,0.43700000000000006,0.519,0.08148373365764672,24.4,0.193,0.5495,0.573,3.2963176388093087
46,1.6022838,0.08146387196142768,0.175,21311.0,0.055,0.087,0.488,0.5379999999999999,0.11970202928332907,24.4,0.21100000000000002,0.4587,0.521,3.0837727207147254
47,2.233061,0.19245527639241766,0.203,24453.0,0.043,0.12300000000000001,0.527,0.504,0.10673649990969836,24.6,0.168,0.4707,0.541,3.352492108192232
48,2.526474,0.43107694982541045,0.188,25861.0,0.057999999999999996,0.11199999999999999,0.5329999999999999,0.446,0.09721811786929035,25.0,0.158,0.476,0.489,3.123411971052682
49,1.305655,0.45726375176304657,0.27899999999999997,20527.0,0.154,0.114,0.376,0.528,0.06366923439710737,24.8,0.193,0.5495,0.568,3.1636428461990405
50,2.4599843,0.6609823698670579,0.19399999999999998,29071.0,0.066,0.1,0.563,0.392,0.11734969129018724,20.7,0.146,0.4928,0.517,3.3249553660093203
51,2.3148897,0.24368147769119142,0.146,27367.0,0.051,0.096,0.546,0.46799999999999997,0.09533016933263028,23.1,0.171,0.4526,0.49200000000000005,3.111808210956426
52,1.0933859,0.7065533197030023,0.308,15055.0,0.10099999999999999,0.09300000000000001,0.34,0.49700000000000005,0.1364522417153996,25.7,0.191,0.4938,0.616,3.4952321844850136
53,1.3543612,0.4635182532233365,0.22699999999999998,23024.0,0.10300000000000001,0.091,0.419,0.507,0.11347309778624837,33.2,0.185,0.4907,0.56,3.157161268506257
54,1.6925986,0.4398343983439834,0.244,22453.0,0.061,0.09699999999999999,0.507,0.465,0.12381294964028777,20.3,0.14800000000000002,0.5367,0.51,3.2012474210464092
55,1.5926074,0.2470525897469864,0.16899999999999998,24721.0,0.042,0.091,0.479,0.5309999999999999,0.0904684975767367,27.9,0.204,0.4815,0.5479999999999999,3.1092741110740056
56,1.9561626,0.539342904472667,0.207,23470.0,0.064,0.115,0.519,0.439,0.10853693355630789,24.8,0.139,0.4661,0.511,3.1445869157680377
57,2.1514523,0.14130175362829445,0.122,26409.0,0.053,0.085,0.5489999999999999,0.46799999999999997,0.10769961224974278,29.6,0.163,0.4065,0.531,2.90236107166526
58,2.4427805,0.22134450316728516,0.075,38549.0,0.036000000000000004,0.062,0.633,0.295,0.08409869903611267,28.9,0.149,0.4392,0.435,2.9649395741786053
59,1.1382813,0.7518949753848558,0.318,16799.0,0.09699999999999999,0.125,0.406,0.46199999999999997,0.13941480206540446,26.0,0.175,0.5289,0.534,3.3957668054437455
60,2.0356233,0.3737295831415527,0.191,23305.0,0.085,0.09300000000000001,0.478,0.532,0.14021485594139094,24.6,0.175,0.467,0.574,2.832468487968404
61,1.750797,0.31126513899509134,0.18899999999999997,25217.0,0.099,0.08199999999999999,0.45799999999999996,0.506,0.11399102538343042,28.0,0.21,0.4689,0.495,3.2254617140279276
62,2.2000268,0.3845155688478329,0.177,26789.0,0.057999999999999996,0.07200000000000001,0.557,0.43800000000000006,0.1117179795615375,22.8,0.129,0.4677,0.456,3.1397279190695406
63,1.9047396,0.11052877866167521,0.18100000000000002,23882.0,0.084,0.11800000000000001,0.474,0.521,0.1296388958385456,28.4,0.19,0.4522,0.536,3.2673552581186973
64,1.1793733,0.35052294299014575,0.21100000000000002,26752.0,0.073,0.094,0.42,0.5720000000000001,0.12618526622902992,33.4,0.184,0.4989,0.5429999999999999,3.0451903349682534
65,1.0672714,0.7315794401273289,0.301,16841.0,0.153,0.109,0.353,0.5710000000000001,0.08514246947082771,27.1,0.19,0.4887,0.589,3.5040596953641954
66,1.5859982,0.06302556340396903,0.17600000000000002,22952.0,0.073,0.12300000000000001,0.46799999999999997,0.562,0.17121896162528216,31.4,0.213,0.4752,0.523,3.130666912720638
67,1.2475765,0.3023891928100927,0.17300000000000001,26386.0,0.057999999999999996,0.068,0.551,0.499,0.12719072164948453,15.5,0.19,0.4807,0.525,2.6216714261510217
68,1.327207,0.31766156882091756,0.16699999999999998,23391.0,0.054000000000000006,0.078,0.48700000000000004,0.57,0.1453169840855727,20.3,0.19899999999999998,0.4694,0.5489999999999999,2.7641358220038943
69,1.8788389,0.05291235184782872,0.131,26863.0,0.046,0.052000000000000005,0.45799999999999996,0.484,0.12576784244189732,16.2,0.308,0.4517,0.489,1.9142567088796685
70,2.5174785,0.2666927554664188,0.094,34442.0,0.024,0.08900000000000001,0.639,0.38900000000000007,0.11116634947760906,20.0,0.133,0.4586,0.419,3.1105743338952783
71,1.8023946,0.06128954488226945,0.147,24727.0,0.045,0.069,0.547,0.447,0.13041276272474045,20.0,0.203,0.4364,0.484,2.248757052613342
72,1.219531,0.4450064373735516,0.205,22945.0,0.076,0.11,0.478,0.6,0.17163437655240932,22.1,0.183,0.451,0.53,2.8980351565699154
73,0.91673356,0.27542372881355937,0.134,23688.0,0.044000000000000004,0.09300000000000001,0.485,0.5690000000000001,0.1518324607329843,21.9,0.212,0.4212,0.514,1.8925739760028264
74,1.6536369,0.20379045235115323,0.14800000000000002,25295.0,0.037000000000000005,0.111,0.532,0.516,0.12471463600236743,20.8,0.226,0.4631,0.45399999999999996,2.9259009058673993
75,1.1957189,0.6127178520960904,0.289,20232.0,0.099,0.09300000000000001,0.384,0.489,0.19408897014015847,19.6,0.2,0.5252,0.5429999999999999,3.3549326509835837
76,1.4111375,0.313097471634057,0.203,21337.0,0.02,0.085,0.5670000000000001,0.48,0.19427696430280406,20.8,0.162,0.4319,0.44,2.5556057911724603
77,1.357074,0.0466115924508026,0.21100000000000002,22505.0,0.052000000000000005,0.065,0.532,0.529,0.15597644437370684,21.9,0.21100000000000002,0.4663,0.49200000000000005,2.762138106285071
78,1.6532556,0.05326693227091639,0.14,27227.0,0.043,0.08199999999999999,0.49200000000000005,0.534,0.13259008560621144,27.2,0.268,0.4501,0.49700000000000005,2.7441319853690915
79,1.1241543,0.15428149606299213,0.184,24225.0,0.055,0.055,0.47200000000000003,0.477,0.0995308310991957,31.2,0.205,0.4257,0.5329999999999999,2.691254890864353
80,1.4860531,0.40725942126514136,0.25,21189.0,0.109,0.071,0.46,0.4809999999999999,0.14060729662361204,17.2,0.171,0.4973,0.512,2.6875250834183255
81,1.5768666,0.18414996643973536,0.17600000000000002,25158.0,0.067,0.068,0.544,0.5429999999999999,0.15190728029706313,25.0,0.18899999999999997,0.4812,0.5,2.6946925644492326
82,2.1930957,0.2396851273929852,0.166,26948.0,0.062,0.08800000000000001,0.596,0.45,0.13638045891931905,19.0,0.135,0.4816,0.499,2.754637609263422
83,2.0274925,0.1573184143833979,0.172,24547.0,0.045,0.081,0.53,0.47,0.11090629800307217,22.3,0.16399999999999998,0.4477,0.521,2.671110243069677
84,1.895232,0.5801487508218277,0.222,23172.0,0.08800000000000001,0.084,0.561,0.49700000000000005,0.14221218961625282,20.3,0.136,0.4689,0.542,3.270250721476474
85,1.4254968,0.2734783642415597,0.154,25380.0,0.061,0.077,0.57,0.504,0.14380560350551053,24.8,0.183,0.4593,0.532,2.7981822697751686
86,1.0212789,0.468745706827861,0.147,20517.0,0.033,0.065,0.493,0.6409999999999999,0.1571379664498459,24.3,0.222,0.4249,0.551,2.302640815445399
87,1.1699789,0.5476983516952771,0.29100000000000004,19235.0,0.08199999999999999,0.063,0.504,0.51,0.12926073483842404,17.4,0.187,0.4547,0.585,2.8796552359893104
88,1.342296,0.3372427648368356,0.188,25543.0,0.039,0.055,0.534,0.44,0.1496982924637309,21.5,0.17,0.4941,0.47,2.7315081791726725
89,2.2888489,0.19962952177570703,0.16699999999999998,26913.0,0.038,0.08800000000000001,0.593,0.395,0.12423487913683995,24.4,0.122,0.4674,0.43200000000000005,2.8193422475281347
90,1.4638321,0.07954673582140037,0.23,20480.0,0.031,0.055,0.475,0.512,0.1590218712029161,29.2,0.192,0.4533,0.493,2.285394687822048
91,1.3049895,0.050936145858883175,0.207,19697.0,0.057,0.121,0.405,0.525,0.1228458887247661,23.2,0.255,0.4256,0.534,2.1621623290762497
92,2.1663396,0.17939221754350365,0.18600000000000003,27171.0,0.055,0.105,0.508,0.42200000000000004,0.14647754606095176,22.0,0.233,0.4807,0.449,2.5673335864857254
93,1.4610322,0.07431314134392586,0.145,28153.0,0.039,0.048,0.535,0.484,0.11249182472204056,30.1,0.17800000000000002,0.4471,0.449,2.5457979679132903
94,1.8946443,0.0700091238845495,0.16399999999999998,23494.0,0.076,0.077,0.532,0.507,0.14534498009730212,20.9,0.157,0.4261,0.47700000000000004,2.5380467763983092
95,1.4712387,0.4539419467081769,0.22699999999999998,21521.0,0.046,0.091,0.547,0.567,0.1450398582816652,20.6,0.179,0.4199,0.529,2.6501598574610807
96,1.7394638,0.17465845164746852,0.18,21866.0,0.06,0.071,0.47700000000000004,0.49900000000000005,0.15042748209196644,26.6,0.187,0.428,0.45399999999999996,3.5855122365309198
97,1.3508441,0.3585756141537074,0.19399999999999998,24481.0,0.068,0.086,0.546,0.593,0.14150772025431424,20.6,0.17600000000000002,0.511,0.502,3.075624965168881
98,1.6946715,0.1129131375744783,0.16699999999999998,23733.0,0.047,0.087,0.54,0.515,0.14558776680471486,18.2,0.172,0.4561,0.447,2.343273838919723
99,1.3705904,0.07067059690493738,0.151,21164.0,0.086,0.062,0.415,0.535,0.22255574614065177,19.4,0.25,0.4278,0.508,2.282779948753915
100,1.4212329,0.23169084395372053,0.244,20295.0,0.075,0.077,0.397,0.55,0.1611202036733952,19.6,0.175,0.501,0.525,2.4119434810816176
101,1.8853872,0.6111544124014896,0.222,21472.0,0.091,0.068,0.469,0.506,0.10456777613220047,20.1,0.168,0.4642,0.527,3.1377532328701987
102,1.6050829,0.2082132564841499,0.22699999999999998,21010.0,0.038,0.111,0.505,0.539,0.15985238418956982,18.9,0.162,0.4491,0.49700000000000005,3.2231205654913553
103,1.0982437,0.4141176470588235,0.259,25876.0,0.054000000000000006,0.08199999999999999,0.445,0.496,0.13516844700082165,25.6,0.233,0.5807,0.541,2.684927714948446
104,1.4459105,0.04737446371381959,0.156,21473.0,0.07200000000000001,0.066,0.499,0.504,0.11752864663982654,26.7,0.193,0.4382,0.49200000000000005,2.8683711101534812
105,1.1672423,0.5896236676093104,0.221,16968.0,0.12300000000000001,0.07200000000000001,0.359,0.5479999999999999,0.19460641399416911,21.1,0.188,0.5049,0.579,3.9826881133629652
106,1.3653632,0.3580081753994797,0.2,14764.0,0.023,0.07400000000000001,0.276,0.54,0.11555842479018719,25.8,0.151,0.4604,0.535,3.9073251155922977
107,1.3623425,0.27107799465457194,0.161,25759.0,0.1,0.062,0.494,0.535,0.12191034771679932,27.0,0.20600000000000002,0.4494,0.503,2.6449235262479
108,1.4815512,0.09562488462248475,0.187,21491.0,0.062,0.066,0.518,0.582,0.16837251152851196,25.5,0.198,0.4243,0.48200000000000004,2.628313518626839
109,1.9778924,0.13998731524376795,0.122,27293.0,0.036000000000000004,0.076,0.581,0.401,0.10026272377344658,28.0,0.132,0.4161,0.466,2.474757192809112
110,1.2981789,0.10665597433841223,0.174,24356.0,0.042,0.10300000000000001,0.515,0.503,0.11623246492985972,33.9,0.18899999999999997,0.4771,0.474,3.1291478241369526
111,1.4466176,0.05899490167516386,0.182,21395.0,0.048,0.057,0.41600000000000004,0.526,0.15809150792237847,21.6,0.281,0.4416,0.519,1.928715645413418
112,1.8396683,0.315271275130818,0.201,23729.0,0.07,0.094,0.513,0.45599999999999996,0.1145577920967098,19.9,0.16399999999999998,0.466,0.46799999999999997,2.831451920818028
113,1.6545508,0.4172245169254142,0.243,22750.0,0.092,0.07400000000000001,0.534,0.555,0.16195541743859443,18.3,0.145,0.4727,0.584,2.9440912251719773
114,1.0428555,0.4584397163120567,0.271,23538.0,0.075,0.08900000000000001,0.52,0.557,0.20600558659217882,23.6,0.228,0.4556,0.5660000000000001,2.589951600613612
115,1.061516,0.09072625698324022,0.213,22631.0,0.076,0.102,0.435,0.523,0.16064130776485386,29.2,0.268,0.454,0.505,1.9543745916873343
116,1.125681,0.371931505208957,0.231,19912.0,0.057999999999999996,0.094,0.48100000000000004,0.5770000000000001,0.13993610223642172,28.5,0.203,0.4086,0.57,3.132978667517924
117,0.9751772,0.06105990783410142,0.158,19735.0,0.035,0.05,0.446,0.49,0.1239000351988736,30.7,0.255,0.4307,0.542,2.227055941007505
118,1.5039064,0.4487201007133865,0.23199999999999998,21562.0,0.078,0.071,0.5,0.498,0.09599572877736251,21.0,0.196,0.4577,0.541,2.2020559387263248
119,1.2777324,0.04538870111057458,0.179,23164.0,0.055,0.051,0.456,0.493,0.10653753026634383,35.4,0.19899999999999998,0.4132,0.499,2.53823789924987
120,1.4076033,0.6549500161238311,0.345,18651.0,0.106,0.084,0.47100000000000003,0.493,0.15383428483258754,16.7,0.18100000000000002,0.4944,0.562,3.033722656676596
121,1.2515104,0.12625511342506512,0.154,23362.0,0.047,0.091,0.5329999999999999,0.557,0.17662508207485228,27.7,0.20199999999999999,0.4481,0.495,2.3336331947114664
122,1.4917083,0.13190492132574494,0.214,20963.0,0.057999999999999996,0.113,0.519,0.561,0.12424683149802618,24.0,0.17800000000000002,0.4285,0.544,2.5273335854658288
123,1.3670235,0.12396735343883747,0.23800000000000002,23103.0,0.09300000000000001,0.105,0.45299999999999996,0.522,0.19909502262443435,23.4,0.22399999999999998,0.492,0.511,2.6738016818714865
124,1.8968363,0.15992534621477084,0.188,23391.0,0.064,0.086,0.527,0.503,0.13087171678720977,19.5,0.153,0.4696,0.485,3.0564407825735636
125,1.0949556,0.15349859567712787,0.14800000000000002,25789.0,0.071,0.078,0.512,0.47100000000000003,0.16622222222222227,27.1,0.23399999999999999,0.4579,0.506,2.6855186512103297
126,2.7132685,0.4773454259517975,0.168,32692.0,0.047,0.079,0.593,0.353,0.13439550242298282,20.4,0.15,0.509,0.47,2.9255789765137137
127,1.4398614,0.06097767730997461,0.188,23248.0,0.043,0.073,0.501,0.5479999999999999,0.1398940864960282,25.9,0.19899999999999998,0.4756,0.516,2.665758755920457
128,1.5952266,0.6002702702702702,0.249,18447.0,0.062,0.086,0.414,0.575,0.12324195470798571,19.2,0.161,0.4908,0.589,3.568892427368249
129,2.2284298,0.15412636603441776,0.092,30553.0,0.037000000000000005,0.06,0.608,0.39,0.12014227143708167,25.8,0.175,0.399,0.486,2.6299444548444932
130,1.0614923,0.15651503469545103,0.191,18281.0,0.081,0.1,0.46299999999999997,0.574,0.1915477497255763,24.8,0.207,0.4331,0.505,2.245710634104946
131,1.073101,0.06866464339908951,0.21899999999999997,20410.0,0.038,0.065,0.47600000000000003,0.518,0.21909181305933045,27.0,0.253,0.4554,0.501,2.3358762795710275
132,2.38139,0.3043866730412019,0.185,25961.0,0.048,0.10400000000000001,0.5710000000000001,0.47600000000000003,0.148698092430109,19.0,0.156,0.4691,0.494,2.8856119401858478
133,1.4783452,0.42719981265733853,0.213,22320.0,0.055,0.168,0.575,0.628,0.2491272168691524,26.4,0.139,0.4595,0.447,3.684333951112638
134,1.4602683,0.06563976894801327,0.222,21423.0,0.043,0.063,0.428,0.516,0.18228366615463387,22.2,0.259,0.4769,0.534,2.616787020383978
135,1.3143078,0.05346693386773549,0.198,20695.0,0.063,0.076,0.43700000000000006,0.557,0.1491326875422393,22.8,0.267,0.4609,0.5710000000000001,2.266964443883074
136,1.5707872,0.394788207559127,0.191,25193.0,0.05,0.075,0.506,0.439,0.09214109713396446,19.6,0.172,0.47,0.45899999999999996,2.8664005444098506
137,1.3675612,0.06525657973801224,0.185,22168.0,0.07400000000000001,0.096,0.413,0.508,0.1413276231263383,30.2,0.256,0.4504,0.505,2.351472624121065
138,2.4046972,0.29106414853910434,0.16399999999999998,27790.0,0.048,0.11599999999999999,0.615,0.40399999999999997,0.16931573153312163,21.2,0.114,0.4851,0.429,3.3007259274092022
139,1.8812959,0.11932150021584009,0.157,23702.0,0.057,0.083,0.515,0.48100000000000004,0.14336884071513112,24.5,0.161,0.4609,0.503,2.3018055710967187
140,1.032237,0.3061380682687892,0.252,23423.0,0.078,0.06,0.502,0.45,0.13315629742033386,18.9,0.22699999999999998,0.5001,0.535,2.3473670748492275
141,1.3606831,0.2472978009690645,0.166,22015.0,0.042,0.079,0.5379999999999999,0.546,0.148181110245856,20.9,0.174,0.4367,0.493,3.6119056307736157
142,2.4875464,0.389548792019379,0.214,28646.0,0.051,0.084,0.5660000000000001,0.321,0.2074115983026874,22.4,0.13699999999999998,0.5111,0.366,2.9365434307737903
143,1.6982049,0.1892169721030803,0.12,24686.0,0.046,0.1,0.499,0.431,0.1187335092348285,31.7,0.13699999999999998,0.422,0.491,2.8069879022021977
144,2.3622973,0.23883817062927848,0.146,29290.0,0.051,0.131,0.561,0.43700000000000006,0.14572685130155716,24.0,0.17,0.4427,0.46399999999999997,2.940892467253618
145,1.981971,0.26459713731376067,0.222,20529.0,0.068,0.113,0.41700000000000004,0.474,0.11005347593582893,33.0,0.17800000000000002,0.4487,0.537,2.7573214186960877
146,2.7730958,0.25562973627983954,0.11800000000000001,32176.0,0.052000000000000005,0.102,0.514,0.382,0.11973307988755344,25.2,0.23399999999999999,0.4505,0.45399999999999996,2.7919235190982596
147,3.2104523,0.6372115117549794,0.131,32909.0,0.061,0.142,0.618,0.385,0.1526504852525824,28.8,0.163,0.4884,0.409,3.2430242315599007
148,1.3955324,0.22851970477649353,0.147,19304.0,0.059000000000000004,0.165,0.41100000000000003,0.542,0.2124176057835424,30.2,0.192,0.4571,0.515,3.115777524743685
149,2.4430397,0.16087415155715845,0.111,32144.0,0.059000000000000004,0.10400000000000001,0.385,0.43400000000000005,0.11488001054852326,24.8,0.396,0.4602,0.46799999999999997,2.831934167168689
150,2.4102404,0.11998429416748757,0.157,26989.0,0.08,0.102,0.368,0.462,0.11803314917127072,26.4,0.363,0.4517,0.47100000000000003,2.648700883562888
151,2.5594645,0.2726189068375866,0.102,30483.0,0.061,0.10300000000000001,0.5770000000000001,0.40099999999999997,0.10460121432406755,33.7,0.154,0.4171,0.431,2.8747448856423814
152,2.2849855,0.37173747418919756,0.11199999999999999,45567.0,0.039,0.154,0.504,0.469,0.17600098574559986,24.7,0.316,0.5257,0.396,3.2519761641246014
153,1.9536757,0.2772553167162132,0.158,24275.0,0.086,0.125,0.469,0.465,0.15546315546315548,24.8,0.183,0.4589,0.496,3.1129163588594047
154,1.7758648,0.4524293417879305,0.268,18503.0,0.048,0.192,0.445,0.6679999999999999,0.24325536208056198,26.3,0.217,0.4404,0.485,3.419065634348974
155,1.377725,0.15920188076436192,0.212,21144.0,0.047,0.162,0.368,0.5660000000000001,0.18758901322482202,24.3,0.22699999999999998,0.4751,0.504,2.9048938386446856
156,3.0989408,0.4712268715832111,0.145,31327.0,0.057999999999999996,0.11800000000000001,0.607,0.38299999999999995,0.1464792232535631,25.2,0.13699999999999998,0.4704,0.47,3.1698572070149758
157,2.6853108,0.3566290579314877,0.14,28022.0,0.062,0.10300000000000001,0.536,0.405,0.16126754655779874,22.6,0.166,0.4448,0.455,3.173668994636699
158,2.375132,0.2533856704401599,0.124,29383.0,0.048,0.134,0.46299999999999997,0.40700000000000003,0.10748388917634888,27.1,0.3,0.4359,0.452,2.6857479322844457
159,1.347173,0.22893912454491572,0.188,26574.0,0.062,0.183,0.424,0.526,0.16187306869503204,20.1,0.22699999999999998,0.5056,0.479,2.5895350553218472
160,1.9466263,0.6768092284252911,0.228,20734.0,0.071,0.141,0.45799999999999996,0.466,0.11668870987134783,31.3,0.17300000000000001,0.4448,0.535,3.177709378656501
161,1.7254032,0.1378042666963739,0.172,21578.0,0.049,0.17600000000000002,0.449,0.535,0.21183323114653585,32.1,0.203,0.4266,0.51,2.959271504890356
162,1.233584,0.4025599289730689,0.174,21953.0,0.12,0.24100000000000002,0.33299999999999996,0.591,0.23110504774897678,33.8,0.26899999999999996,0.4343,0.544,3.188435985090297
