"","dt.none","dt.Non.White","dt.Senior.Citizen","dt.Employed","dt.Unemployment","dt.Income","dt.Labor","dt.Uninsured","dt.Comorbidities","dt.Poverty","dt.Gini","dt.Density","dt.Mean.Commute","dt.Transit","p","x_test.Non.White","x_test.Senior.Citizen","x_test.Employed","x_test.Unemployment","x_test.Income","x_test.Labor","x_test.Uninsured","x_test.Comorbidities","x_test.Poverty","x_test.Gini","x_test.Density","x_test.Mean.Commute","x_test.Transit","y_select","rsq"
"1",-0.0173384586531748,-0.00719904365606218,-0.0136881773234337,-0.0187508343567978,-0.00384178230388171,0.0598981703766844,0.0247594185572955,-0.00410506397247148,0.00725309200691019,0.000255826684540424,0.149207694203825,0.012171393547307,-0.0718675440856826,0.00379395984618316,0.120548650622368,0.244545977185391,0.16,0.615,0.049,29624,0.473,0.056,0.534,0.139,0.4462,2.0194328,32.7,0.13929684023142,-0.224745959022,0.0448412694680026
"2",-0.0173384659758237,-0.023140975366127,0.0153442958873792,0.0183178676182033,0.0100192465664593,0.0456540956512744,0.00682070266808619,-0.00656702248390587,0.0198147892883943,0.0046369474433493,0.128741913826852,0.048023404126072,0.0046394033099886,0.0108874370343216,0.265853643417358,0.12562258747354,0.196,0.531,0.061,26165,0.489,0.054,0.465,0.182,0.4519,2.0780616,17.9,0.152788695318355,-0.162863161205752,0.0448412694680026
"3",-0.0173384669977277,-0.0434366275350786,0.00317434850755642,-0.0213653799329513,0.000469737376086261,0.0436683315328513,0.00214539494285572,-0.0599300353732068,-0.0586437735238755,-0.00163230977710926,0.0692222027709396,-0.0260452675220643,0.0294967136343971,-0.0165698951846871,-0.0967850163578987,0.115778947484094,0.206,0.636,0.05,44480,0.377,0.039,0.332,0.069,0.4566,2.2920449,28.7,0.11172902452614,0.0653745188263322,0.0448412694680026
"4",-0.0173384583341171,0.0750898798893081,-0.0138476918252642,0.0264352860881718,0.000951312257627023,0.0214771831475759,-0.000800228476982879,-0.0240833632083627,0.026955830348298,-0.00228141812778761,-0.0842559653101551,-0.0391661337399251,0.0307231225311537,0.0218923483365347,0.0217517018318176,0.0500143778498953,0.197,0.574,0.061,31822,0.425,0.042,0.423,0.102,0.4177,1.9682329,23.4,0.120555654815079,0.0857773570044436,0.0448412694680026
"5",-0.0173384521602962,0.000768580127373864,0.0167943118625858,0.0126356679061177,0.0058340577599753,0.000228119408248557,0.00816758421971098,-0.0078376803233855,0.033521147969882,-0.000406401170570933,0.0600347472582236,0.00898589090687785,0.0209666319967711,0.010274118896612,0.152628317475319,0.257469439593586,0.183,0.573,0.06,34047,0.448,0.053,0.461,0.124,0.4536,2.2741232,26.4,0.122209492066799,0.148919290311468,0.0448412694680026
"6",-0.0173384548566226,-0.0100683374314853,-0.00431240657084779,-0.0166009779678559,0.00575018708987364,0.0302794794923339,0.00330608579172888,0.00192154860929766,0.0166627982484058,-0.0609708994767774,0.0471975553281471,0.0575090437414893,0.0156665428220574,0.00378993641565947,0.0727920979261398,0.187228293321118,0.166,0.62,0.054,35747,0.408,0.028,0.406,0.113,0.4579,3.009405,28.8,0.147806384875026,0.316247376543016,0.0448412694680026
"7",-0.0173384527342888,-0.0032850513305715,0.000643382588309249,0.000758922969385397,-0.00301356006588712,0.0391826785513548,-0.00277578005113911,-0.00637102280677788,-0.0695632790144596,0.000314514407874146,0.0429980539877492,-0.0202572805122431,-0.012612870339753,0.00294691435863662,-0.0483728349208832,0.278289593703578,0.165,0.625,0.045,37635,0.311,0.031,0.36,0.119,0.46,2.7666602,20.9,0.207676673019572,-0.0860849512222255,0.0448412694680026
"8",-0.0173384568583024,-0.00845122582350796,-0.011608300318527,0.0291402703679848,0.0128217669946684,0.0065695642327735,-0.00829756968366599,0.00121868518000795,0.0045306918057701,0.00254415282700115,0.143957689917738,-0.0549620126811061,0.0509018939445214,-0.000484515861695463,0.150542631745338,0.0802842635865324,0.169,0.49,0.074,25378,0.442,0.06,0.485,0.179,0.4421,1.6043229,20.8,0.181185482740903,-0.0145536293145334,0.0448412694680026
"9",-0.0173384580710412,-0.065812010115445,0.0162620160763198,0.0328751812471656,-0.00123823570725349,0.0408005378857916,0.018401633219485,-0.010657954654281,-0.00104079652414839,0.0027992382985589,0.150061084144333,-0.107664272872864,0.0421636308866526,0.00271187508871164,0.102323465049267,0.0791421269029893,0.24,0.518,0.047,27701,0.489,0.051,0.476,0.166,0.4412,1.4856906,24.9,0.181004500818331,-0.265108084091337,0.0448412694680026
"10",-0.0173384565680585,-0.0433367633971664,0.0117533923496058,0.0501579790322397,0.00339232018839763,0.0603760190423107,0.0028633123103315,0.000738602607275738,-0.0369013786972846,0.00109315399742302,0.145181285562628,-0.0525855368660326,-0.0240277605716933,0.00133809290409776,0.102704256772995,0.0887080637630895,0.206,0.544,0.058,28849,0.418,0.048,0.387,0.149,0.4465,1.7737122,22.9,0.201929779506182,-0.269682905421501,0.0448412694680026
"11",-0.0173384554691678,0.0121447686755626,-0.00236937092883816,0.00145299666091689,0.001528621273016,0.0215982854012618,-0.0107246478988827,0.00507213445313694,-0.0163128721606321,0.0525972439557851,0.048586031054455,0.0241290313342675,0.0608318174310723,0.00421447101813033,0.185410052537918,0.389362337881801,0.168,0.619,0.058,40540,0.342,0.041,0.374,0.108,0.4716,3.0839634,23.5,0.143091236575886,0.114836705232324,0.0448412694680026
"12",-0.0173384619950425,-0.0182051046621093,-0.00687117957314302,-0.0354394922117971,-0.00114326033036214,0.0494623368792384,-0.00373589545155729,0.0398458196255427,0.020048400098419,-0.00244925240511702,0.0479399864838995,-0.000679513954872199,-0.0444528950030134,0.0103405451026548,0.037322036921978,0.193503627962577,0.176,0.64,0.05,43412,0.373,0.022,0.393,0.074,0.4539,2.898397,33.8,0.15903541720002,0.170091593582694,0.0448412694680026
