,FIPS,Density,Non-White,Poverty,Income,Unemployment,Uninsured,Employed,Labor,Transit,Mean Commute,Senior Citizen,Gini,Comorbidities,confirmed rate,death rate
53,6107,1.9851329,0.7148374749403548,0.23800000000000002,21380.0,0.095,0.081,0.534,0.539,0.1739748905782078,22.6,0.11199999999999999,0.4728,0.429,3.928135702468538,1.91538111846301
54,6109,1.3896978,0.19805717457674166,0.128,34702.0,0.052000000000000005,0.055,0.457,0.485,0.11140451397538742,26.9,0.256,0.4832,0.375,3.767371365259151,1.7038181526664957
55,6111,2.6619718,0.5458104508281372,0.08900000000000001,38595.0,0.051,0.08800000000000001,0.617,0.401,0.1530612745218214,27.2,0.151,0.4455,0.337,3.822528676827334,1.566028919794646
56,6113,2.337057,0.533236409142773,0.191,34515.0,0.062,0.048,0.564,0.37799999999999995,0.24907426455461834,24.0,0.121,0.4928,0.325,3.6282014310055306,1.6948339293881014
57,6115,2.0950701,0.448074908328968,0.155,25583.0,0.07200000000000001,0.07200000000000001,0.521,0.49200000000000005,0.15430325192634187,30.0,0.12300000000000001,0.426,0.392,3.746546363064007,1.532120780419465
58,41001,0.7206221,0.09613583869155373,0.124,28700.0,0.081,0.084,0.457,0.48100000000000004,0.21766666666666667,15.4,0.259,0.4528,0.462,3.523439625871109,1.5052812649487972
59,41003,2.1393096,0.19783331686917582,0.191,33817.0,0.054000000000000006,0.051,0.564,0.31,0.2722800859102561,19.6,0.155,0.4801,0.29,3.219615993307596,0.9305718331219363
60,41005,2.3493712,0.1808762300134239,0.08,41492.0,0.045,0.053,0.617,0.35800000000000004,0.1559327766200307,29.2,0.17600000000000002,0.4457,0.386,3.3978364299644843,1.4207396109542898
61,41007,1.6863816,0.14480077745383868,0.1,29757.0,0.053,0.081,0.547,0.466,0.2277188628158845,20.3,0.214,0.4121,0.418,3.177558767515648,1.0391884595932004
62,41009,1.9006485,0.1147834549878346,0.11699999999999999,31883.0,0.063,0.055,0.542,0.508,0.15049604077546186,33.9,0.183,0.4357,0.45899999999999996,3.2617457938001873,1.548774118843561
63,41011,1.60642,0.147442137989511,0.161,27582.0,0.076,0.069,0.469,0.49400000000000005,0.16123625362822447,19.1,0.255,0.4612,0.5,3.1293700855698656,1.356213347285229
64,41013,0.9134008,0.1179870496718961,0.135,27007.0,0.069,0.07,0.48,0.534,0.16281189472484903,27.9,0.248,0.4187,0.479,3.364774975468815,1.5286790739844396
65,41015,1.1485533,0.13748344370860932,0.124,30021.0,0.083,0.061,0.385,0.47200000000000003,0.15711947626841238,15.6,0.337,0.4439,0.47200000000000003,3.128564505195545,1.3581300607358453
66,41017,1.8163251,0.12748924837987452,0.10800000000000001,35507.0,0.054000000000000006,0.076,0.597,0.392,0.1431822768347647,19.5,0.196,0.4431,0.384,3.362973549440045,1.2351949125429775
67,41019,1.3431875,0.12163425408288575,0.147,26478.0,0.066,0.063,0.47700000000000004,0.489,0.15275441298424353,19.2,0.252,0.4397,0.494,3.1537173100349074,1.589331287550924
68,41021,0.20060126,0.12034078807241744,0.10400000000000001,26482.0,0.069,0.07,0.521,0.499,0.17385786802030456,15.9,0.253,0.3769,0.45399999999999996,3.3719091135445147,1.7267374366644341
69,41023,0.20138575,0.08540826262345247,0.18100000000000002,27367.0,0.087,0.055,0.49,0.414,0.18268901813205607,15.1,0.292,0.441,0.465,3.469211138084351,1.1729185605193186
70,41025,-0.13697897,0.12962708132654466,0.105,26370.0,0.087,0.059000000000000004,0.5,0.392,0.21191372817528242,14.6,0.239,0.4314,0.484,3.3514807568032134,1.7411928562980197
71,41027,1.6511374,0.3627472101339997,0.062,34926.0,0.036000000000000004,0.084,0.653,0.486,0.22524170368434804,18.8,0.156,0.4357,0.389,3.5482213116837533,1.9581464753275373
72,41029,1.8997291,0.19169429386722325,0.155,30250.0,0.059000000000000004,0.073,0.539,0.43200000000000005,0.15617853269914217,18.9,0.215,0.4662,0.435,3.4760643890115377,1.581078566998582
73,41031,1.1409919,0.39594188164527466,0.179,23987.0,0.08800000000000001,0.09300000000000001,0.48200000000000004,0.502,0.1883584778203108,25.7,0.193,0.4364,0.447,3.785361184523179,2.0102447069724594
74,41033,1.7274576,0.13098978562567387,0.18100000000000002,25167.0,0.086,0.08,0.44799999999999995,0.475,0.1541609822646658,19.0,0.257,0.4513,0.47100000000000003,3.2688763975388127,1.5476616131784793
75,41035,1.0600392,0.22145514860806026,0.195,25880.0,0.081,0.085,0.488,0.4709999999999999,0.1262788211940754,16.0,0.207,0.4485,0.402,3.5134368981170145,1.6933764816692547
76,41037,-0.014630143,0.15554421334694402,0.184,24241.0,0.07,0.076,0.48,0.48900000000000005,0.1577934573444516,14.5,0.24600000000000002,0.4506,0.51,3.4138781125241886,1.8098321592692785
77,41039,1.923551,0.18183693148336633,0.17600000000000002,29705.0,0.069,0.07,0.556,0.414,0.2317166961187791,20.4,0.188,0.4665,0.425,3.3103346750259983,1.4505624979151113
78,41041,1.7069697,0.1753558407316621,0.163,27861.0,0.061,0.094,0.46,0.49,0.20720047006036002,18.8,0.27899999999999997,0.4455,0.46399999999999997,3.087756376449816,1.322533766419474
79,41043,1.7537913,0.15086206896551724,0.133,27345.0,0.066,0.071,0.5479999999999999,0.47900000000000004,0.1574209832779644,22.8,0.183,0.4213,0.452,3.346333326607321,1.4093074778189905
80,41045,0.49021393,0.38869525187426013,0.218,18974.0,0.066,0.09699999999999999,0.465,0.534,0.1601735598227474,18.5,0.16399999999999998,0.4414,0.495,3.941088670422776,2.1986888247249463
81,41047,2.4692643,0.34532638874576393,0.142,27338.0,0.055,0.08,0.581,0.469,0.1792303953229769,24.2,0.153,0.4265,0.44,3.6047908155528936,1.7150726492498645
82,41049,0.756961,0.40741396089533755,0.145,23682.0,0.05,0.095,0.5720000000000001,0.61,0.16621138894725784,20.1,0.156,0.3983,0.47600000000000003,3.8128678802993363,1.8952354534890838
83,41051,3.2754288,0.3030601312940744,0.138,39245.0,0.049,0.067,0.66,0.337,0.32044026321391217,27.0,0.13,0.4701,0.341,3.4869378434654825,1.6800800142646346
84,41053,2.065154,0.21917940195334606,0.126,29440.0,0.064,0.053,0.564,0.42700000000000005,0.15109651503636956,25.8,0.175,0.4292,0.409,3.4086506290235614,1.494192267808864
85,41055,0.33469602,0.10657734470158342,0.134,31615.0,0.045,0.09,0.507,0.519,0.12812960235640647,24.5,0.261,0.4464,0.45799999999999996,3.3730133072347956,0.0
86,41057,1.3896154,0.15654249876842619,0.131,27659.0,0.051,0.07,0.473,0.517,0.17777558666929605,19.9,0.249,0.4248,0.465,3.0960357384190584,0.9241522888566074
87,41059,1.3845744,0.342776387610367,0.179,24444.0,0.07200000000000001,0.073,0.542,0.5309999999999999,0.1488958392569425,18.7,0.153,0.4319,0.466,3.848608116980522,1.8847361587235827
88,41061,1.1197232,0.11284504689220487,0.139,27646.0,0.059000000000000004,0.069,0.5529999999999999,0.5,0.1794758669372628,17.1,0.201,0.4372,0.475,3.4281893508170787,1.7256721543376514
89,41063,0.36007032,0.07067390062821244,0.136,30485.0,0.047,0.046,0.525,0.424,0.18154563624250497,16.3,0.282,0.4551,0.425,3.040208385142179,1.629617742993341
90,41065,1.0494343,0.25442020665901266,0.11599999999999999,27445.0,0.045,0.078,0.5660000000000001,0.4690000000000001,0.16223520181326823,18.2,0.20199999999999999,0.4141,0.431,3.542389151338442,1.901484175434462
91,41067,2.9193995,0.34271672878345527,0.08900000000000001,39679.0,0.044000000000000004,0.059000000000000004,0.66,0.327,0.20042111367762727,25.2,0.13,0.4257,0.35600000000000004,3.435489251358334,1.3997206803955684
92,41069,-0.1100185,0.12720848056537104,0.14,21702.0,0.068,0.052000000000000005,0.38,0.502,0.35891647855530473,24.0,0.358,0.3839,0.504,3.1545537327354225,1.8812423896161363
93,41071,2.174938,0.22771889994371897,0.121,31314.0,0.040999999999999995,0.061,0.579,0.46699999999999997,0.19095529725450988,26.1,0.168,0.4461,0.447,3.4360498934594603,1.5392448305638868
94,53001,1.0162324,0.6618352556905175,0.256,20248.0,0.067,0.165,0.5760000000000001,0.626,0.2232275489534099,18.6,0.109,0.4486,0.415,3.863156354891844,1.934863466064354
95,53003,1.5502537,0.09629365327148653,0.126,29695.0,0.066,0.06,0.528,0.43799999999999994,0.13932868904369855,16.7,0.228,0.4332,0.43200000000000005,3.692039920872984,2.01220865286817
96,53005,2.079986,0.29581101469233184,0.11900000000000001,32882.0,0.049,0.073,0.59,0.412,0.14158276024385485,21.8,0.145,0.4246,0.431,3.717869340970074,1.5928685970649372
97,53007,1.4220592,0.3202586941977462,0.11699999999999999,30870.0,0.039,0.095,0.593,0.499,0.1695370291034759,19.2,0.18600000000000003,0.4519,0.41100000000000003,3.786395725400961,1.6778999511089339
98,53009,1.6481332,0.1722066001697793,0.145,30283.0,0.077,0.076,0.449,0.478,0.1646174383475023,22.1,0.28800000000000003,0.4362,0.426,2.996879384462575,0.7904660140383672
99,53011,2.89034,0.2151116107274771,0.09300000000000001,35860.0,0.048,0.057999999999999996,0.61,0.4059999999999999,0.14116153003895104,27.3,0.15,0.4237,0.381,3.479918696229229,1.4348332495674223
100,53013,0.66161597,0.14604208416833664,0.113,36551.0,0.054000000000000006,0.048,0.527,0.455,0.2821869488536155,19.2,0.28300000000000003,0.5152,0.445,3.324056942844354,2.005936914284
101,53015,1.986376,0.16367603813519638,0.14400000000000002,28876.0,0.066,0.052000000000000005,0.525,0.513,0.13291168247857377,25.7,0.188,0.4429,0.48200000000000004,3.396883302911586,1.4761781533284022
102,53017,1.3778843,0.3584227684839255,0.11599999999999999,30544.0,0.04,0.095,0.603,0.503,0.13099225455306673,19.2,0.172,0.4355,0.38299999999999995,3.7503985379062166,1.490434889610131
103,53019,0.5392922,0.26788070731063607,0.17300000000000001,25857.0,0.078,0.07200000000000001,0.4,0.52,0.25456711675933286,24.8,0.254,0.479,0.444,3.394283279787139,1.7279091962730957
104,53021,1.884757,0.5963438359290939,0.152,24380.0,0.064,0.14300000000000002,0.617,0.53,0.16859187324303604,21.5,0.09,0.4057,0.391,3.866481843935595,1.7110350930297924
105,53023,0.49556103,0.10538116591928248,0.10300000000000001,26742.0,0.07,0.057999999999999996,0.495,0.45599999999999996,0.1869918699186992,20.5,0.247,0.3668,0.48,3.6527666044567217,2.257139045037818
106,53025,1.5619874,0.46025214131641223,0.14800000000000002,24280.0,0.062,0.127,0.581,0.575,0.2031810035842294,19.0,0.135,0.4212,0.436,3.771584249988299,1.6725025172496975
107,53027,1.5963265,0.2058835653141703,0.14400000000000002,27210.0,0.071,0.073,0.47600000000000003,0.49200000000000005,0.16346535010270635,27.1,0.21,0.4463,0.45299999999999996,3.5403518024059655,1.5678581880044034
108,53029,2.6110075,0.2084208239808848,0.078,37087.0,0.055999999999999994,0.049,0.466,0.43599999999999994,0.20007506501166183,28.4,0.24,0.4229,0.375,3.006300299696093,1.1788120323992517
109,53031,1.2519689,0.11615790314847374,0.13,36598.0,0.057,0.054000000000000006,0.41700000000000004,0.425,0.1630340017436792,24.5,0.353,0.4689,0.344,2.8289650979173064,0.8577624759970518
110,53033,3.0273507,0.4039358652371986,0.08900000000000001,52462.0,0.042,0.053,0.672,0.29,0.31549313632675147,29.9,0.13,0.4672,0.305,3.4231498714264985,1.3809016052075276
111,53035,2.8369906,0.2331222121091311,0.087,37493.0,0.046,0.047,0.53,0.396,0.24575932243265497,30.6,0.174,0.4166,0.39899999999999997,3.199813994123051,1.2882053441726136
112,53037,1.3194333,0.1591825173758633,0.18,29161.0,0.055999999999999994,0.062,0.5760000000000001,0.434,0.21715253306484827,20.8,0.157,0.4535,0.32799999999999996,3.546070704333318,1.8033529693321984
113,53039,1.078511,0.1783527461903227,0.156,29521.0,0.064,0.069,0.475,0.444,0.17227294569918306,21.9,0.23600000000000002,0.4544,0.374,3.3261661422361204,0.737137660974126
114,53041,1.5261966,0.1661142747456651,0.131,27127.0,0.071,0.073,0.495,0.512,0.16224274833900498,28.5,0.207,0.4252,0.426,3.5416107053808474,1.6220963286158128
115,53043,0.6752532,0.0867221486665406,0.125,28891.0,0.036000000000000004,0.038,0.48700000000000004,0.423,0.1661457081029094,24.1,0.255,0.4023,0.442,3.4175544890841216,1.66939143133481
116,53045,1.842498,0.19468998808852112,0.14,28862.0,0.069,0.069,0.473,0.488,0.18139307933151705,33.1,0.225,0.4203,0.46299999999999997,3.4425253406534986,1.3704363254767025
117,53047,0.90425843,0.35108264423306723,0.195,24876.0,0.057,0.114,0.521,0.49599999999999994,0.1634403478468045,18.4,0.21100000000000002,0.4317,0.44,3.593940409706601,1.8123511833433552
118,53049,1.3814572,0.18139063076355588,0.16,26109.0,0.063,0.06,0.39799999999999996,0.5159999999999999,0.17998075072184794,21.6,0.303,0.4295,0.516,3.4074594773578513,1.507198019453127
119,53051,0.9912724,0.11549674814980937,0.127,28046.0,0.073,0.057999999999999996,0.424,0.4759999999999999,0.14158908854730456,32.1,0.257,0.432,0.45399999999999996,3.5624759674065762,1.4792300055293615
120,53053,2.73443,0.3324181055468961,0.10400000000000001,34618.0,0.053,0.06,0.591,0.43900000000000006,0.17135937679659652,32.8,0.135,0.4233,0.396,3.475256063031801,1.5403595397323138
121,53055,2.0047395,0.11555873242792469,0.102,45777.0,0.024,0.064,0.523,0.441,0.2192478453904414,16.3,0.32899999999999996,0.5007,0.341,2.5948860401880407,0.0
122,53057,1.8731776,0.2560901824666433,0.12,33168.0,0.055,0.073,0.5579999999999999,0.479,0.14650876158833936,26.0,0.203,0.4319,0.37200000000000005,3.3771715603516115,1.384154695116098
123,53059,0.8625164,0.12303241725516889,0.128,32221.0,0.043,0.04,0.5479999999999999,0.474,0.1088662220478619,29.9,0.19899999999999998,0.4084,0.433,3.1876202051034936,0.9673649712221126
124,53061,2.5954924,0.30429339716177106,0.075,39527.0,0.040999999999999995,0.061,0.643,0.391,0.20143842233087672,32.6,0.131,0.4045,0.396,3.4209677101778926,1.5247656328001016
125,53063,2.4718614,0.15437631675255437,0.13699999999999998,31146.0,0.055999999999999994,0.053,0.574,0.39399999999999996,0.16516070147988782,22.0,0.158,0.4545,0.41100000000000003,3.726915669267844,1.8594197358156164
126,53065,1.2661394,0.13398275669018023,0.142,26896.0,0.053,0.07,0.46299999999999997,0.504,0.13978691019786915,29.3,0.225,0.4423,0.37799999999999995,3.4549620675456922,1.6060318062999392
127,53067,2.6043682,0.25040488218196644,0.10400000000000001,35169.0,0.064,0.048,0.568,0.36099999999999993,0.15449870673728294,26.8,0.168,0.4136,0.38799999999999996,3.2577779770675566,1.2995188129666455
128,53069,1.2322272,0.13261480787253987,0.073,31110.0,0.075,0.057999999999999996,0.36,0.518,0.09516500383729853,37.2,0.33,0.4427,0.444,3.0964830953677653,0.0
129,53071,1.6798029,0.2832767332063282,0.133,29035.0,0.047,0.07200000000000001,0.544,0.43700000000000006,0.2158358895705521,16.0,0.17600000000000002,0.451,0.395,3.7949764775009567,1.845869306768176
130,53073,2.0364585,0.21077252616372533,0.141,32267.0,0.057,0.062,0.5870000000000001,0.43,0.1759212398422505,22.0,0.16899999999999998,0.4406,0.331,3.2335683601148886,1.0426875824774036
131,53075,1.3655672,0.21415368365460785,0.265,23560.0,0.081,0.04,0.54,0.363,0.3431619699288737,16.1,0.102,0.5071,0.301,3.7667729839019657,1.850368677168754
132,53077,1.7665402,0.5680484747513987,0.174,23459.0,0.064,0.131,0.58,0.568,0.1646822522861806,19.0,0.135,0.4439,0.44799999999999995,3.741854994553491,1.7923008513693228
