"","dt.none","dt.Non.White","dt.Senior.Citizen","dt.Employed","dt.Unemployment","dt.Income","dt.Labor","dt.Uninsured","dt.Comorbidities","dt.Poverty","dt.Gini","dt.Density","dt.Mean.Commute","dt.Transit","p","x_test.Non.White","x_test.Senior.Citizen","x_test.Employed","x_test.Unemployment","x_test.Income","x_test.Labor","x_test.Uninsured","x_test.Comorbidities","x_test.Poverty","x_test.Gini","x_test.Density","x_test.Mean.Commute","x_test.Transit","y_select","rsq"
"1",0.0213655899571327,-0.0337642183424921,0.0939683412194717,-0.0115236730927992,-0.00927142591019723,0.0526084949228029,0.0410323722049435,0.0204532462860749,-0.0179559519978169,-0.00537074853189639,-0.0200702451021469,0.0549084530071088,0.00941068422272174,0.00561556767056717,0.201406493782997,0.230039058951767,0.157,0.514,0.044,19501,0.542,0.123,0.541,0.2,0.4395,1.6820216,25.9,0.123880766179304,0.0588804258813758,0.54719448344808
"2",0.021365586429778,0.236699901708036,0.10885066919442,-0.0255989659096851,-0.00582326413915281,0.0691800877805433,-0.00325818438737946,-0.0369797512401303,-0.00162625859235799,0.0306403033480618,0.0126313788149612,-0.208873808953103,0.0179246259173942,-0.00289128821674821,0.212241038680077,0.919135920474097,0.142,0.518,0.106,16864,0.698,0.215,0.542,0.306,0.4708,0.6605588,30.5,0.261943102522813,0.110788971075487,0.54719448344808
"3",0.0213655749999523,0.246869206425676,-0.0368221985904868,-0.0176205559614214,-0.0103056339084976,0.0327892024168847,-0.00282161012389942,0.033795461632551,-0.0284430141425006,0.0154662776969205,0.02497725572241,0.0633896034751762,0.0696922185085582,-0.0252574884262397,0.387074321508408,0.552923356558619,0.197,0.486,0.058,22523,0.597,0.131,0.57,0.223,0.4861,1.3842924,34.6,0.0930195579583399,0.477867374792657,0.54719448344808
"4",0.0213655812044679,0.184236158564089,-0.0496938744480212,-0.00771520362224333,-0.00262530180865912,0.0157774995833734,0.021698854228306,0.0220703837073117,-0.0341777759351529,-0.0185051173097455,-0.06718780380506,0.0876740845860783,-0.0272572792138636,-0.0435672047076958,0.102093018591404,0.41982695884208,0.197,0.509,0.055,20690,0.59,0.125,0.572,0.184,0.402,1.4136155,24.1,0.0895196506550219,0.465082711321505,0.54719448344808
"5",0.0213655970881846,0.183034426669721,0.119359791989084,0.0499109548683136,0.00822967143696473,-0.0697246139280301,0.0491596138336092,-0.030946679044803,0.0101117492186762,-0.0481055926624138,-0.0385959602825679,-0.072133161078372,-0.0207383564727375,-0.00438627245790431,0.156541168689728,0.59824794854735,0.1,0.625,0.037,30673,0.558,0.198,0.467,0.092,0.4237,1.0956577,23.6,0.198523985239852,0.182516146032937,0.54719448344808
"6",0.0213655592864231,0.289516215921261,0.159375468395649,0.0830484547917205,-0.0246431501803596,0.0921292559657238,0.00616682324809255,-0.0577363102157271,-0.0336789518229114,0.0289830491102692,0.0192877342193596,-0.199201494079212,-0.102945262969718,0.00534109753305549,0.28700852394104,0.746160794941283,0.148,0.604,0.092,15109,0.609,0.236,0.57,0.296,0.3892,-0.24451089,12.4,0.109644670050761,-0.276758940048075,0.54719448344808
"7",0.0213655738010462,-0.401750926700272,-0.0458909073907016,-0.00411214394012629,0.0338932202692723,-0.00379005269997677,0.0478884692234073,0.00640692077532092,-0.0370820619086959,-0.00427926383968871,-0.0159534421869631,0.0488793314091331,0.00919128370421965,0.0131440178808746,-0.332089960575104,0.0394444444444444,0.202,0.516,0.021,23959,0.569,0.09,0.58,0.145,0.4396,1.3885205,26.9,0.151136993899057,-0.614445409364413,0.54719448344808
"8",0.0213656057647336,0.158265658670561,0.0863589630383536,0.0337589522173175,-0.0127960984126297,-0.0282074189341475,-0.0167332213210707,0.000556882234662701,0.0101516721032171,-0.0228273628958925,0.0383877022010228,0.043364966289713,-0.0223119859962235,0.00924836494464926,0.298582673072815,0.545927560103944,0.103,0.684,0.033,39248,0.422,0.166,0.44,0.096,0.4719,2.293146,19.9,0.119028177181335,0.0689370306538826,0.54719448344808
"9",0.0213656064791896,-0.370315667046128,0.0557553578159859,0.0511234479348284,-0.000954346786089754,-0.0245256641986252,-0.0298652862212464,-0.114475120099917,0.00731413803723303,0.00164729844413641,0.0101604193762126,0.00567515199793046,0.0126744788114095,0.0255632670870507,-0.348856925964355,0.0593147751605996,0.135,0.647,0.047,33661,0.456,0.038,0.467,0.097,0.3922,2.0155046,32.6,0.121620188739264,-0.347386770054926,0.54719448344808
"10",0.0213655890558448,0.220259672633704,-0.0143584840669371,-0.0104408602230987,-0.00084218119624576,0.0167013487151245,0.0297152402569169,0.0319689462491358,0.00248067449585108,-0.0179527729303322,-0.0233705308233409,0.0441239415169348,0.0150667047219776,0.00222575340992715,0.316943049430847,0.554011725965786,0.179,0.501,0.084,21635,0.618,0.111,0.522,0.195,0.4428,1.6627363,26.7,0.145050860719875,0.175971909577288,0.54719448344808
"11",0.0213656103549761,0.192913576123947,0.0675926508653209,-0.00764561072468234,0.00325445158818084,-0.0377434669132259,-0.0279670912019017,0.0137203218216569,0.00317575053272442,-0.0115579499709333,-0.0580437082727195,0.025096118354656,-0.0155043112601457,0.00228022405239494,0.170936554670334,0.618308513710651,0.15,0.565,0.061,30135,0.43,0.081,0.468,0.152,0.4362,3.4173005,22.6,0.143898748108406,-0.14198921801532,0.54719448344808
"12",0.0213656019105839,-0.0430703632140661,-0.110920602231706,-0.0222613878316962,-0.0022874610999876,-0.0159339082650402,-0.00385222674570088,0.00761698554214595,0.00541649247827064,-0.0208803316109502,-0.0115041713805037,-0.33774020324169,-0.154811369895788,0.035419494124013,-0.653443455696106,0.283143219264892,0.214,0.528,0.077,24078,0.506,0.139,0.503,0.139,0.4485,0.7526678,15.1,0.247197640117994,-0.600277191033319,0.54719448344808
"13",0.0213655892691952,-0.263525174343031,-0.0497511937371963,-0.00215805200897874,-0.00802074156895003,-0.0149544645075399,-0.0191125641858947,0.022124026319142,0.00142216910501206,-0.00646051946254642,-0.0162001262466587,0.00161771027859699,-0.02318852879009,-0.0453876258777289,-0.402229487895966,0.075199203187251,0.207,0.515,0.061,25217,0.477,0.076,0.5,0.154,0.4549,1.5045005,23.1,0.0569503980404165,-0.339531868387372,0.54719448344808
"14",0.0213655769536742,0.321357488364635,0.107393778157266,-0.0200351991426219,-0.0100365610945308,0.0620931373445228,-0.0108975292730742,-0.00388280780655871,-0.00811619703208336,0.024425494912712,0.0241914815618015,-0.0561770656749078,-0.0538252669062078,0.00256461414741032,0.400420963764191,0.66713494107547,0.147,0.451,0.058,20084,0.529,0.166,0.533,0.259,0.4971,1.1503701,16.9,0.189346359618516,0.0824133368823721,0.54719448344808
"15",0.0213655769472453,-0.0335153635741038,-0.0891895635587147,-0.010822174545259,-0.0142126467545617,-0.0109325474325199,0.00878771836824377,0.0165400625415433,0.0288692002303685,-0.00830430949858091,0.00660062135354444,0.0339570002359356,0.00379205765946575,0.0084308220724069,-0.0386335253715515,0.203790452351153,0.226,0.532,0.037,25295,0.516,0.111,0.454,0.148,0.4631,1.6536369,20.8,0.124714636002367,0.139358900344998,0.54719448344808
"16",0.0213656040297195,-0.0306775761996867,0.0857848996069535,0.00415059073154988,-0.00981287571554898,-0.0212910839911181,-0.0180457875747878,0.0438670682295828,0.0136071476177245,-0.00857081803650087,0.00403947487623192,0.0328543542957823,0.0207929224873993,0.00452314821635742,0.142587065696716,0.258968193774306,0.131,0.575,0.103,30062,0.334,0.132,0.446,0.183,0.4635,2.1056266,25.7,0.134001592241442,0.208079312946194,0.54719448344808
"17",0.021365588365837,-0.16142697280327,-0.0573354216327169,0.0786810809868419,-0.0545067725742069,-0.0170168125237967,-0.0107277901812574,0.0137537136937049,0.0100405278376835,-0.0306020652195781,-0.0526674262614767,-0.291022084901745,-0.0192455963316767,0.00412239660828032,-0.566587626934052,0.142785821268098,0.183,0.623,0.023,34708,0.371,0.099,0.446,0.083,0.4019,0.808863,23.3,0.156347284676583,-0.55673761923651,0.54719448344808
"18",0.0213656031943468,0.09893469796964,0.0594403331289237,0.041553414063334,-0.0122020522735197,-0.0281248611270604,-0.00888228697918825,-0.0509532462046302,0.0226624843072977,-0.00510028878393892,-0.00773744706460998,0.0649260085262566,0.0211168359209571,0.00254537122356904,0.219544559717178,0.391801356037993,0.146,0.607,0.036,29680,0.483,0.173,0.417,0.139,0.4596,2.7161765,27.3,0.148275488069414,0.506472170949019,0.54719448344808
"19",0.0213656099081599,0.192802353407924,0.0663507301858331,-0.00574687408856619,0.00196946964741706,-0.036813014418941,-0.0266365267555877,0.0113980886278344,0.00306018752601583,-0.0117245977774599,-0.0581136251867377,0.0248060496389255,-0.0148664229797169,0.00308513750143274,0.170936554670334,0.618308513710651,0.15,0.565,0.061,30135,0.43,0.081,0.468,0.152,0.4362,3.4173005,22.6,0.143898748108406,-0.14198921801532,0.54719448344808
